Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status,Service_Level
8907,Ashley Serrano,Male,0091 James Drives Suite 030,Zimbabwean,Current,0,1,2,2,1,1,2,0,2
8908,Tiffany Smith,Female,0119 Hall Mews Apt. 399,Zimbabwean,Current,2,0,1,2,0,1,0,1,1
8909,Randy Bailey,Female,7428 Parker Mount Suite 960,Zimbabwean,Current,1,1,0,2,1,1,0,1,1
8910,Chelsea Ruiz,Female,03222 Laura Garden Suite 653,Zimbabwean,Current,0,1,2,2,1,0,1,0,1
8911,Jennifer Long,Male,182 Gray Turnpike,Zimbabwean,Savings,0,0,2,1,1,0,2,0,0
8912,Tiffany Bennett,Female,5550 Perkins Drive,Zimbabwean,Current,1,0,0,2,0,1,1,1,0
8913,Angela Monroe,Female,86715 Cruz Spurs,Zimbabwean,Current,2,0,2,2,1,0,0,0,1
8914,Gina Ray,Male,06491 Jones Square,Zimbabwean,Savings,1,0,1,1,0,0,2,0,0
8915,Chris Williams,Female,37306 Black Motorway Apt. 027,Zimbabwean,Savings,0,0,1,0,0,0,1,0,0
8916,Victoria Chapman,Male,46782 Harris Valley Apt. 299,Zimbabwean,Savings,2,0,1,2,0,1,2,0,1
8917,Dr. Paul Armstrong DDS,Male,40897 Eric Square Apt. 815,Zimbabwean,Savings,1,0,1,0,1,0,2,1,0
8918,Gregory Rivera,Male,69263 Ashley Turnpike Suite 431,Zimbabwean,Current,2,1,1,0,0,1,0,0,0
8919,Lisa Blake,Female,651 Megan Haven,Zimbabwean,Current,0,1,0,1,1,0,0,0,0
8920,Christina Rasmussen,Female,86793 Ferguson Creek Apt. 413,Zimbabwean,Savings,0,1,2,2,1,0,2,0,1
8921,Timothy Charles,Male,196 Jeffery Village,Zimbabwean,Savings,1,1,0,1,1,1,2,1,1
8922,Sarah Meyers,Male,9241 Fernandez Terrace Apt. 071,Zimbabwean,Savings,1,1,2,1,1,0,1,0,1
8923,Dana Larson,Female,98314 Miller River Apt. 409,Zimbabwean,Savings,1,0,2,1,0,0,2,0,0
8924,Brian Campbell,Male,191 Christian Turnpike,Zimbabwean,Savings,0,1,1,1,1,1,1,0,0
8925,Timothy Wilson,Male,0989 Richard Pine Apt. 190,Zimbabwean,Current,1,1,1,1,0,0,0,1,0
8926,Eric Singleton,Male,704 Campbell Hill,Zimbabwean,Current,1,0,1,2,1,1,0,0,0
8927,Ryan Morton,Male,06054 Thompson Cape,Zimbabwean,Savings,1,1,2,2,0,0,2,0,1
8928,Tara Richard,Male,793 Mata Fort,Zimbabwean,Current,0,0,1,2,0,0,1,0,0
8929,Scott Briggs,Female,3149 Phillips Fords Apt. 413,Zimbabwean,Current,1,0,2,1,0,0,0,1,0
8930,Karen Riddle,Male,8507 Browning Spurs Apt. 333,Zimbabwean,Savings,2,0,1,0,1,0,0,1,0
8931,Carolyn Watson,Female,59729 Jasmine Lake,Zimbabwean,Savings,1,1,0,2,1,1,1,0,1
8932,Joseph Cummings,Male,430 Ortiz Rapids Apt. 586,Zimbabwean,Savings,2,0,2,2,0,0,1,1,1
8933,Robert Mcgee,Male,2194 Harvey Rapid Apt. 924,Zimbabwean,Current,2,0,2,0,0,0,2,1,1
8934,Karl Davis,Female,719 Chris Pine Suite 346,Zimbabwean,Savings,0,1,0,0,0,1,2,1,0
8935,Michael Reid,Female,47669 Rodriguez Key Suite 340,Zimbabwean,Current,0,1,2,1,1,0,2,0,1
8936,Timothy Wong,Male,480 Michael Skyway,Zimbabwean,Savings,0,1,1,2,0,1,2,0,1
8937,Kevin Wiley,Male,06777 Rivera Port,Zimbabwean,Current,0,1,1,0,0,1,2,1,0
8938,David Harris,Female,393 Peter Square,Zimbabwean,Savings,1,1,1,1,1,0,2,1,1
8939,Lisa Joyce,Female,9023 Larson Mountain,Zimbabwean,Savings,1,1,1,2,0,1,0,1,1
8940,Clarence Allen,Male,3834 Robert Ville Suite 294,Zimbabwean,Savings,0,0,1,1,0,0,0,0,0
8941,Oscar Collins,Male,6895 Katherine Estate,Zimbabwean,Savings,1,0,0,2,1,1,0,0,0
8942,Dr. Karen Miller,Male,7706 Breanna Meadow,Zimbabwean,Savings,0,0,2,2,0,0,0,0,0
8943,Kelly Reid,Female,2370 Emily Ways,Zimbabwean,Savings,1,0,2,1,1,0,2,0,1
8944,Tamara Flores,Male,00660 Davis Grove,Zimbabwean,Savings,2,1,0,2,0,0,2,1,1
8945,Alexis Bryant,Male,7326 Tom Squares Suite 881,Zimbabwean,Savings,2,0,1,0,1,0,0,1,0
8946,Krista Ellis,Female,8560 Wilson Parkway,Zimbabwean,Savings,2,0,1,0,1,1,1,1,1
8947,John Mcbride,Female,6014 Gonzales Island Apt. 659,Zimbabwean,Savings,1,1,1,1,1,1,2,0,1
8948,Michael Williams,Female,63135 Johnson Inlet,Zimbabwean,Savings,0,0,2,1,0,0,0,1,0
8949,Amanda Holder,Male,2287 Danielle Fords Suite 446,Zimbabwean,Savings,0,1,1,2,1,0,1,0,0
8950,Dr. Jordan Bates,Female,2361 Catherine Light,Zimbabwean,Savings,2,0,1,0,0,0,2,0,0
8951,Katherine Gray,Female,56235 Rogers Neck,Zimbabwean,Savings,0,0,0,0,0,1,1,1,0
8952,Kimberly Wang,Female,944 Roach Stream,Zimbabwean,Current,2,0,2,0,0,0,0,0,0
8953,Louis Nunez,Male,62531 Hunt Junction,Zimbabwean,Current,0,0,1,2,0,1,2,1,1
8954,Emily Knapp,Female,404 Peterson Point,Zimbabwean,Current,0,0,0,1,1,0,1,0,0
8955,William Drake,Male,24226 Robin Spring,Zimbabwean,Current,0,0,1,0,1,1,0,0,0
8956,David Guerra,Male,17012 Carter Parkways Suite 014,Zimbabwean,Savings,1,0,2,2,1,0,0,1,1
8957,Carolyn Yang,Female,58269 Chris Vista Suite 119,Zimbabwean,Savings,1,0,2,0,0,1,0,1,0
8958,Tonya Hill,Female,026 Ali Fords,Zimbabwean,Current,0,0,2,2,0,1,1,1,1
8959,Danielle Thomas,Male,23137 Scott Key,Zimbabwean,Savings,2,0,0,0,0,1,0,1,0
8960,Heather Spencer,Male,99912 Lee Village,Zimbabwean,Savings,1,0,2,0,0,0,1,1,0
8961,Robin Larson,Female,73256 William Shoal Apt. 304,Zimbabwean,Savings,1,0,2,2,0,1,0,1,1
8962,Samuel Neal,Male,80302 West Mountain,Zimbabwean,Current,1,0,1,2,0,1,0,1,0
8963,Taylor Brewer,Male,77605 Phillip Crossing,Zimbabwean,Savings,1,0,2,1,0,1,1,0,0
8964,Mark Branch,Male,4743 Tran Spur,Zimbabwean,Savings,0,1,2,1,1,0,0,0,0
8965,Adrian Cummings,Female,5516 Felicia Loaf Apt. 883,Zimbabwean,Current,2,0,1,2,0,0,1,1,1
8966,Abigail Hodges,Female,79720 Joseph Wall Apt. 724,Zimbabwean,Savings,1,1,2,1,1,1,2,1,2
8967,Mr. John Blair,Male,80774 Hart Branch,Zimbabwean,Savings,0,1,2,1,1,0,2,0,1
8968,Jamie Martin,Female,1656 Timothy Trail Apt. 030,Zimbabwean,Current,1,1,2,1,1,0,0,1,1
8969,Crystal Jackson,Male,324 Juan Brook Suite 089,Zimbabwean,Current,2,0,0,2,1,1,2,1,2
8970,Peter Munoz,Female,7200 Patricia Loop,Zimbabwean,Savings,1,0,0,1,1,0,0,0,0
8971,William Scott,Male,082 Gwendolyn Manors Apt. 420,Zimbabwean,Savings,2,1,1,0,1,0,0,1,0
8972,Brian Nelson,Male,02146 Troy Groves,Zimbabwean,Savings,2,0,1,2,0,0,1,0,0
8973,Janet Munoz,Male,85254 Veronica Greens Apt. 181,Zimbabwean,Current,0,0,2,2,1,1,0,0,0
8974,Margaret Sanders,Male,69833 Velazquez Ville,Zimbabwean,Savings,1,1,0,0,1,1,2,1,1
8975,Marcia Hopkins,Male,47797 Robbins Neck Suite 321,Zimbabwean,Savings,0,1,2,2,1,1,1,0,1
8976,Gregory Mcgee,Female,279 Dawn Glen Suite 134,Zimbabwean,Current,0,0,0,2,0,0,0,0,0
8977,Chloe Robinson DDS,Male,3431 Eric Inlet,Zimbabwean,Savings,2,0,1,1,0,1,1,1,1
8978,Megan Duke,Female,9365 Karen Circle,Zimbabwean,Current,2,1,0,0,1,0,1,0,0
8979,William Mclean,Male,614 Warner Locks,Zimbabwean,Savings,1,0,2,2,0,0,0,1,0
8980,Nicholas Wells,Female,909 Brian Lights,Zimbabwean,Savings,0,0,0,2,1,0,1,0,0
8981,Heather Stevens,Female,03898 Bates Unions Apt. 854,Zimbabwean,Current,2,0,2,1,1,1,2,0,2
8982,David Sullivan,Female,5421 Zachary Orchard,Zimbabwean,Current,1,1,1,0,0,1,0,1,0
8983,Ashley Johnson,Female,47302 Emily Lodge Apt. 531,Zimbabwean,Current,1,1,0,2,1,0,2,0,1
8984,Jeffrey Neal,Male,7114 Steele Road Apt. 437,Zimbabwean,Current,2,0,2,1,0,1,0,0,0
8985,Andrea Giles,Female,411 Traci Manor,Zimbabwean,Current,0,0,1,2,1,1,0,1,0
8986,Ryan Smith,Female,12371 Michael Creek,Zimbabwean,Current,0,1,2,0,1,1,1,0,0
8987,Karen Burke,Female,4471 Monica Flats,Zimbabwean,Current,0,1,1,2,0,1,1,1,1
8988,Nicole Mckenzie,Male,921 Jeff Cove Suite 894,Zimbabwean,Current,1,0,1,0,1,1,1,0,0
8989,Dr. Kenneth Neal,Male,780 Stacy Dam Apt. 375,Zimbabwean,Savings,1,0,2,2,1,0,2,1,2
8990,Jacob Hunt,Female,58723 Karen Place,Zimbabwean,Current,2,1,1,2,0,1,0,1,1
8991,Michael Jones,Female,74428 James Pike Suite 059,Zimbabwean,Savings,2,1,0,1,0,1,1,0,0
8992,Kevin Valdez,Female,3724 Erica Ramp,Zimbabwean,Savings,1,0,1,0,1,1,1,0,0
8993,Lee Brown,Male,810 Mark Burgs,Zimbabwean,Savings,2,0,0,2,0,0,2,0,0
8994,John Lynch,Female,33290 Brown Burg,Zimbabwean,Savings,1,1,2,0,0,1,0,1,0
8995,Allison Meadows,Female,1502 Matthew Turnpike,Zimbabwean,Savings,2,1,1,2,1,0,0,1,1
8996,John Stevenson,Male,2007 Shea Walk Suite 191,Zimbabwean,Current,1,0,2,2,1,1,2,0,2
8997,Brent Lynch,Female,10315 Guerrero Villages Apt. 375,Zimbabwean,Current,1,0,2,1,1,0,0,1,0
8998,Sarah Wood,Female,910 Donovan Crescent,Zimbabwean,Savings,0,0,0,0,0,0,1,0,0
8999,Tamara Harris,Female,76705 Murphy Drive Apt. 190,Zimbabwean,Current,1,1,0,0,1,0,0,1,0
9000,Danielle Jones,Male,751 Ware Forges,Zimbabwean,Current,2,0,1,2,0,0,0,1,0
9001,Dwayne Lopez,Female,00926 Gross Falls Apt. 879,Zimbabwean,Savings,0,1,2,1,0,1,2,1,1
9002,Kathleen Torres,Male,3934 Hartman Dale,Zimbabwean,Current,0,1,0,2,0,1,2,0,0
9003,Jessica Gaines,Male,400 Barrera Mountains Suite 185,Zimbabwean,Current,2,1,2,0,0,0,0,0,0
9004,Joshua Walker,Male,164 Micheal Islands,Zimbabwean,Savings,2,0,1,0,0,1,2,0,0
9005,Christopher Norris,Female,7064 Lee Path Apt. 798,Zimbabwean,Current,1,1,2,1,0,0,1,0,0
9006,Johnny Mason,Male,2191 Curry Drive Suite 521,Zimbabwean,Current,1,1,0,1,1,0,2,1,1
9007,Jessica Hansen,Female,9895 Fisher Mission Suite 889,Zimbabwean,Current,1,1,0,1,1,0,2,1,1
9008,Michael Harmon,Female,0202 Sanders Trail Suite 800,Zimbabwean,Savings,0,1,1,0,1,0,0,1,0
9009,Sharon Holloway,Female,035 Cassandra Garden,Zimbabwean,Current,1,0,1,1,1,1,2,1,1
9010,Mark Weeks,Female,2727 Lindsey Square Suite 490,Zimbabwean,Savings,2,0,0,1,1,1,0,1,0
9011,Brittany Peters,Male,7586 Ramirez Landing,Zimbabwean,Current,2,0,2,0,0,1,2,1,1
9012,Michele Thomas,Male,05253 Clark Fort Suite 213,Zimbabwean,Current,0,1,1,2,0,1,1,1,1
9013,Adrian Green,Male,791 Hernandez Prairie,Zimbabwean,Current,1,1,0,2,0,0,1,0,0
9014,Gina Lee,Male,06553 Dawn Pass,Zimbabwean,Savings,2,0,0,1,0,1,0,1,0
9015,Thomas Wagner,Male,57658 Meyer Rest Suite 517,Zimbabwean,Savings,0,0,1,0,1,0,0,1,0
9016,Mrs. Sheila Dixon PhD,Male,95901 Jose Mill,Zimbabwean,Savings,0,0,0,0,1,0,1,1,0
9017,Rebecca Myers,Male,05458 Rivera Stravenue Suite 681,Zimbabwean,Savings,1,1,0,0,1,1,2,1,1
9018,Paige Stanley,Male,9727 Eric Brook,Zimbabwean,Current,2,1,2,1,1,1,1,0,2
9019,Melanie Lee,Male,2527 Blevins Dam,Zimbabwean,Current,2,0,1,2,0,1,0,0,0
9020,Eric Williams,Male,604 Sarah Drive,Zimbabwean,Current,1,1,2,2,0,1,0,0,1
9021,Katrina Thomas,Male,743 Kevin Parks,Zimbabwean,Current,0,0,1,2,1,1,0,1,0
9022,William Thompson,Female,06625 Thomas Manors Suite 262,Zimbabwean,Current,1,0,1,1,1,0,2,1,1
9023,Kimberly Werner,Female,553 Christopher Glen Suite 501,Zimbabwean,Savings,0,0,2,1,1,1,2,0,1
9024,Jason Watson,Male,09097 Justin Radial Apt. 834,Zimbabwean,Current,2,0,2,2,0,0,0,1,1
9025,Chelsea Lewis,Female,915 Robert Islands,Zimbabwean,Current,1,0,0,2,1,1,1,0,0
9026,Daniel Wilkerson,Female,61395 Shawn Parks Apt. 268,Zimbabwean,Current,0,1,2,0,1,0,2,0,0
9027,Douglas Adams,Male,087 Bianca Canyon,Zimbabwean,Current,2,0,1,2,1,1,1,0,1
9028,Jason Church,Female,936 Jeffrey Green,Zimbabwean,Current,1,0,2,1,0,0,2,0,0
9029,Alejandra Foster,Male,68958 Alfred Stream Suite 017,Zimbabwean,Current,0,1,1,2,0,1,0,1,0
9030,Steven Bates,Male,457 Johnston Inlet,Zimbabwean,Current,0,0,1,2,0,0,0,1,0
9031,James Jenkins,Male,47606 Adams Lights,Zimbabwean,Current,2,0,2,0,0,1,2,0,1
9032,Larry Stone,Male,59343 Jacobs Corner Suite 230,Zimbabwean,Current,2,0,2,2,0,0,0,0,0
9033,Carrie Trujillo,Male,455 Rebecca Stravenue,Zimbabwean,Current,2,0,2,1,0,0,0,1,0
9034,Juan Hernandez,Female,30422 Brenda Plains Suite 668,Zimbabwean,Savings,1,1,1,1,1,1,0,0,0
9035,Joann Baxter,Male,42318 Adams Squares Suite 884,Zimbabwean,Current,2,1,2,0,0,1,0,1,1
9036,Holly Perkins,Female,744 Nancy Creek Apt. 939,Zimbabwean,Current,0,1,0,2,0,0,2,1,0
9037,Lisa Webb,Female,346 Adams Plains,Zimbabwean,Savings,1,0,1,1,1,1,0,1,0
9038,Douglas Davis,Female,2964 Boyd Pines,Zimbabwean,Savings,2,0,2,2,0,0,0,1,1
9039,Dorothy Mcmillan,Female,9696 Joshua Plaza,Zimbabwean,Savings,1,0,1,2,0,1,1,0,0
9040,Alec Chandler,Female,331 Cynthia Radial Apt. 988,Zimbabwean,Current,1,1,2,0,1,0,1,0,0
9041,David Case,Female,26248 Obrien Parkway Suite 974,Zimbabwean,Savings,1,1,2,2,1,1,1,1,2
9042,Heather Campbell,Male,351 Snyder Hills,Zimbabwean,Current,2,1,0,1,1,0,2,1,1
9043,Anthony Beltran,Female,221 James Pines Apt. 377,Zimbabwean,Savings,0,0,2,2,1,1,1,1,1
9044,Lisa Fernandez,Female,75968 Carlson Vista Apt. 438,Zimbabwean,Current,1,0,1,1,0,1,0,0,0
9045,Jason Sanders,Male,0130 Hayden Square,Zimbabwean,Current,1,0,0,1,1,0,2,1,0
9046,Steve Chapman,Male,469 Joseph Streets Suite 448,Zimbabwean,Savings,1,0,1,1,0,0,1,1,0
9047,Derek Berry,Female,581 Mercer Tunnel Apt. 943,Zimbabwean,Current,0,1,2,0,0,1,2,1,1
9048,Shannon Sawyer,Female,33902 Davis Fords Suite 997,Zimbabwean,Savings,1,0,1,1,0,0,1,1,0
9049,Marcus Reed,Male,9424 Laura Trafficway Suite 186,Zimbabwean,Savings,0,1,1,0,0,1,0,1,0
9050,David Bridges,Female,8368 Garcia Springs,Zimbabwean,Current,1,1,2,2,1,1,2,0,2
9051,Andrew Gardner,Female,6870 Anthony Junction,Zimbabwean,Current,2,1,1,1,0,0,1,1,1
9052,Miranda Montoya,Female,90087 Jacqueline Mission,Zimbabwean,Savings,0,0,2,1,0,1,1,1,0
9053,Crystal Espinoza DVM,Male,8163 Kimberly Harbor,Zimbabwean,Savings,1,0,0,2,0,1,0,1,0
9054,William Smith,Female,65284 Sanchez Fort Apt. 160,Zimbabwean,Savings,1,0,2,1,1,0,2,0,1
9055,Jesse Griffith,Female,05518 Woodward Summit,Zimbabwean,Savings,2,1,0,2,1,1,1,0,1
9056,Mr. James Morton Jr.,Male,75053 Bryan Dam Suite 672,Zimbabwean,Savings,0,0,0,0,0,0,1,1,0
9057,Anthony Johnston PhD,Male,406 Campos Shore Suite 137,Zimbabwean,Current,0,0,1,1,1,1,1,0,0
9058,Sabrina Smith,Male,88251 Johnson View,Zimbabwean,Current,0,1,2,0,1,1,0,1,0
9059,Anthony Norman,Male,8357 Mills Row Apt. 346,Zimbabwean,Current,2,1,0,2,1,1,1,1,2
9060,Patricia Bruce,Female,1167 Patricia Valley Suite 560,Zimbabwean,Savings,1,1,1,2,0,1,2,1,2
9061,Harry Garner,Female,8358 Ruiz Mount,Zimbabwean,Current,2,1,1,1,0,1,1,0,1
9062,Christine Murphy,Male,22828 Morris Shores,Zimbabwean,Current,0,0,0,1,1,0,0,0,0
9063,Alan Dixon,Male,23777 Brandon Shoals Suite 260,Zimbabwean,Savings,0,1,0,0,0,0,1,1,0
9064,David Phillips,Female,28778 Schwartz Extension Suite 906,Zimbabwean,Savings,2,1,2,2,0,1,2,0,2
9065,Kimberly Lin,Male,511 Kelly Garden Suite 592,Zimbabwean,Current,2,0,1,2,0,0,1,0,0
9066,Brianna Miller,Male,8428 Sutton Loaf,Zimbabwean,Current,2,0,0,0,0,0,2,1,0
9067,Mary Austin,Female,462 Drake Ranch,Zimbabwean,Savings,1,1,1,0,0,1,2,0,0
9068,Heather Banks,Female,5785 Andrea Rapids,Zimbabwean,Current,2,0,0,1,0,1,0,1,0
9069,Kelly Harris,Male,03299 Harris Field,Zimbabwean,Current,1,1,0,0,1,0,2,0,0
9070,Adrian Smith,Male,4555 Ashley Estate Apt. 497,Zimbabwean,Savings,0,0,2,2,0,0,2,0,0
9071,Carlos Garcia,Male,76898 Matthew Fort Apt. 630,Zimbabwean,Savings,1,1,2,1,0,0,2,1,1
9072,Andres Fox,Male,472 Patricia Alley,Zimbabwean,Savings,2,1,2,0,0,0,2,1,1
9073,Katherine Nguyen,Male,079 Howard Route Suite 348,Zimbabwean,Current,1,0,2,0,1,1,0,0,0
9074,Mr. Ryan Sanchez,Female,2905 Davis Vista Suite 789,Zimbabwean,Savings,2,0,1,1,0,0,0,0,0
9075,Alejandro Mason,Male,0733 Gomez Drive,Zimbabwean,Savings,1,1,2,1,0,0,2,0,1
9076,Trevor Norris,Female,479 Patrick Hollow,Zimbabwean,Current,2,0,0,0,0,0,1,1,0
9077,Ashley Hoffman,Female,7832 Daugherty Pike Suite 206,Zimbabwean,Current,0,1,2,0,0,1,0,1,0
9078,Jason Castillo,Female,553 Bailey Knolls Apt. 068,Zimbabwean,Savings,0,1,1,0,1,0,0,1,0
9079,Eileen Henderson,Male,7734 Tina Corners Apt. 042,Zimbabwean,Current,1,0,1,0,0,1,2,1,0
9080,Lauren Nelson,Male,1645 Heath Park Apt. 398,Zimbabwean,Savings,0,0,2,0,0,0,0,1,0
9081,Mary Escobar,Female,377 Amber Springs,Zimbabwean,Current,1,0,2,2,1,1,1,0,1
9082,Joshua Bell,Male,02375 Lorraine Throughway,Zimbabwean,Savings,1,1,1,2,1,0,2,1,2
9083,Ryan Myers,Male,2755 David Vista Suite 259,Zimbabwean,Savings,0,1,1,0,0,1,1,1,0
9084,Sarah Patel,Male,41064 Shari Canyon,Zimbabwean,Savings,1,1,1,2,1,1,1,1,2
9085,Anthony Jones,Female,20852 Patrick Pike,Zimbabwean,Savings,0,0,2,1,1,1,2,1,1
9086,Sara Alvarado,Female,540 Rice Junctions Suite 612,Zimbabwean,Current,1,1,2,0,0,1,0,0,0
9087,David Lopez,Male,5178 Morgan Junctions,Zimbabwean,Savings,2,1,2,0,1,0,2,0,1
9088,John Brown,Female,737 Charles Stravenue Apt. 880,Zimbabwean,Current,2,0,1,0,0,1,2,0,0
9089,Elizabeth Hansen,Female,743 Donald Walk Suite 767,Zimbabwean,Current,0,0,1,0,0,1,2,1,0
9090,Kathryn Ibarra,Male,34996 Jonathan Prairie Suite 144,Zimbabwean,Current,2,1,2,1,1,0,2,0,2
9091,Michelle Hartman,Female,47960 Melton Plaza,Zimbabwean,Current,2,0,2,0,0,0,0,1,0
9092,Xavier Farmer,Female,3965 Dunn Meadows Suite 806,Zimbabwean,Savings,1,1,2,0,0,1,2,0,1
9093,David Brown,Male,471 Paige Run Suite 000,Zimbabwean,Savings,0,1,0,1,0,0,0,0,0
9094,Ronald Fernandez,Male,095 Nancy Mills Apt. 185,Zimbabwean,Savings,0,0,0,1,0,0,0,0,0
9095,Heather Smith,Male,7630 John Knolls Apt. 112,Zimbabwean,Savings,0,1,2,2,1,0,2,0,1
9096,Tara Middleton,Male,18286 Holly Valley,Zimbabwean,Savings,0,1,0,0,0,0,0,1,0
9097,Jeremy Baldwin,Female,45906 Jeremy Divide Apt. 189,Zimbabwean,Current,2,1,0,2,0,0,0,0,0
9098,Jeremy Parker,Male,4612 Maria Grove,Zimbabwean,Savings,2,0,1,1,0,1,2,0,1
9099,Rebecca Washington,Female,2921 Stephanie Heights,Zimbabwean,Savings,1,0,1,0,1,1,2,0,0
9100,Erik Martinez,Male,492 Sanchez River Apt. 044,Zimbabwean,Current,0,1,2,0,0,1,0,0,0
9101,Joseph Curtis,Male,551 Gutierrez Falls Apt. 490,Zimbabwean,Current,1,0,1,1,1,1,0,0,0
9102,Helen Johnson,Male,84272 Owens Cliff Apt. 891,Zimbabwean,Savings,2,1,1,0,1,1,2,1,2
9103,Drew Winters,Female,517 Willie Spurs,Zimbabwean,Savings,1,1,2,2,0,0,2,1,2
9104,Brian Davies,Male,6833 Brooks Tunnel Apt. 491,Zimbabwean,Current,2,1,2,0,1,1,2,0,2
9105,Amy Simon,Male,1715 Martinez Bypass,Zimbabwean,Current,1,1,1,0,1,1,0,0,0
9106,Heidi Navarro,Female,0595 Johnson Mills,Zimbabwean,Savings,2,1,2,0,0,0,1,1,1
9107,Ashley Ross,Male,1267 Diane Terrace,Zimbabwean,Savings,1,0,1,1,1,1,2,1,1
9108,Kevin Wilson,Male,60233 Michael Estates,Zimbabwean,Savings,0,1,0,1,1,1,1,0,0
9109,Timothy Hodge,Female,62494 Jeremy Ramp Apt. 416,Zimbabwean,Savings,0,0,0,2,0,1,2,0,0
9110,Marc Miller,Female,28817 Brock Plaza Apt. 941,Zimbabwean,Current,1,1,2,2,0,1,1,0,1
9111,Lucas Valdez,Female,4436 Patrick Hills,Zimbabwean,Savings,1,1,0,2,0,1,1,0,0
9112,Leah Steele MD,Female,7040 Orr Rue Apt. 027,Zimbabwean,Current,2,1,2,1,1,0,2,1,2
9113,Elizabeth Rogers,Female,076 Michelle Spring Apt. 725,Zimbabwean,Current,0,0,0,0,0,1,0,0,0
9114,Elizabeth Miller PhD,Female,678 Jaime Plains Apt. 002,Zimbabwean,Savings,0,1,1,1,0,0,1,1,0
9115,Veronica Mann,Male,63110 Philip Expressway,Zimbabwean,Savings,0,0,2,0,1,1,0,1,0
9116,Jennifer Soto,Male,17716 Wilson Common,Zimbabwean,Current,1,0,1,0,1,1,1,1,0
9117,Shannon King,Female,98105 Antonio Mountains Suite 903,Zimbabwean,Current,1,1,2,2,1,1,1,1,2
9118,Brandon Andersen,Male,17650 Matthew Extensions Suite 893,Zimbabwean,Savings,1,0,0,0,0,1,1,0,0
9119,Brandi Hansen,Male,297 Cameron Crescent,Zimbabwean,Current,2,0,2,2,0,1,0,1,1
9120,William Smith,Female,12855 Hooper Centers,Zimbabwean,Savings,1,0,2,1,0,0,1,1,0
9121,Roberto Houston,Female,0044 Rebecca Center Apt. 075,Zimbabwean,Savings,2,1,2,0,0,0,0,1,0
9122,Benjamin Schaefer,Female,4766 Davis Port,Zimbabwean,Current,0,0,0,2,1,1,1,0,0
9123,Melissa Norton,Female,722 Mark Points Suite 348,Zimbabwean,Current,1,0,2,0,1,0,1,1,0
9124,Cody Smith,Female,1635 Mann Port,Zimbabwean,Current,1,0,1,0,0,0,2,1,0
9125,Jennifer Benson,Female,45792 Smith Route,Zimbabwean,Current,1,0,1,1,1,1,0,1,0
9126,Tyler Kim,Male,72295 Brittany Roads,Zimbabwean,Savings,0,1,0,2,1,0,2,0,0
9127,Joseph Allison,Female,707 Stephanie Wall,Zimbabwean,Savings,1,1,1,2,0,1,0,1,1
9128,Darryl Burton,Male,99723 Roach Valley Apt. 170,Zimbabwean,Savings,2,1,0,1,0,0,2,0,0
9129,Tanner Hubbard,Female,018 Hodge Route,Zimbabwean,Savings,2,1,2,0,1,1,2,0,2
9130,Rebecca Green,Female,74386 Zachary Street Apt. 883,Zimbabwean,Savings,1,1,2,1,0,0,1,0,0
9131,Lisa Haynes,Female,7200 Jared Passage Apt. 948,Zimbabwean,Current,0,1,2,0,1,1,0,0,0
9132,Ashley Mcdonald,Female,53500 Martin Mews Apt. 939,Zimbabwean,Savings,2,0,0,1,0,1,0,1,0
9133,Heather Williamson,Female,8240 Brian Extension,Zimbabwean,Savings,0,0,0,2,0,1,0,1,0
9134,Cody Baker,Female,080 Palmer Plains Suite 643,Zimbabwean,Savings,0,1,2,0,0,1,1,0,0
9135,Kristen Marshall,Male,194 Rodriguez Street Suite 992,Zimbabwean,Current,2,1,1,2,0,0,2,0,1
9136,Becky Lopez,Male,5942 Jessica Gateway Apt. 084,Zimbabwean,Current,1,1,0,2,1,1,1,1,1
9137,Maria Rangel,Male,0655 Todd Wall Apt. 106,Zimbabwean,Current,0,1,0,0,1,0,1,1,0
9138,David Stevens,Female,87036 Angela Street,Zimbabwean,Savings,2,0,2,2,1,1,1,0,2
9139,Robin Orozco,Male,57199 Moore Shores,Zimbabwean,Current,1,0,2,0,1,1,1,1,1
9140,Brandon Delgado,Male,85755 Brown Turnpike,Zimbabwean,Savings,1,1,2,2,0,1,1,0,1
9141,Corey Lopez,Female,32539 Brandon Mill,Zimbabwean,Savings,0,0,2,2,0,1,1,1,1
9142,Sarah Mathis,Female,613 Wilson Lodge,Zimbabwean,Savings,0,1,2,2,1,1,0,0,1
9143,Jeffrey Meyer,Female,64452 Michelle Curve Apt. 838,Zimbabwean,Current,0,0,2,0,1,1,0,0,0
9144,Mr. Aaron Rich,Female,860 Lisa Courts Suite 907,Zimbabwean,Savings,2,0,0,0,1,0,2,0,0
9145,Steven Rodriguez,Male,818 Jensen Shoals,Zimbabwean,Savings,0,0,1,0,1,0,1,1,0
9146,Timothy Hernandez,Male,85108 Hoover Island,Zimbabwean,Savings,0,0,1,2,1,1,2,1,1
9147,Donald Miller,Female,31972 Garrison Extension Suite 853,Zimbabwean,Current,1,0,1,1,1,1,1,1,1
9148,Emily Evans,Male,566 Moreno Lodge Suite 276,Zimbabwean,Current,0,0,2,1,0,0,0,0,0
9149,John Martin,Male,07622 Blake Rapid,Zimbabwean,Savings,2,0,2,1,0,0,1,0,0
