Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status,Service_Level
584,Andrea Smith,Female,12589 Martinez Mews,239,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,5,2789,Rented,0.0
585,Jamie Chang,Female,9119 Webster Track,222,Savings Account,60 +,Tertiary and above,Permanent,24001,Unstable,4,179487,Owned,1.0
586,Diane Robinson,Female,9149 Michael Junctions,28,Current Account,18 - 35,Highschool and below,Permanent,886,Stable,8,2333,Owned,1.0
587,Steven Morris,Male,699 Danielle Lakes Suite 496,239,Savings Account,60 +,Tertiary and above,Permanent,4627,Unstable,9,2333,Rented,1.0
588,Kim Davis,Female,6417 Jones Mission,28,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,3,2333,Owned,0.0
589,Jean Fields,Male,0225 Reed Coves,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,10,2333,Rented,1.0
590,Craig Casey,Female,48885 Tina Station Apt. 524,193,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,4,179487,Rented,1.0
591,Mario Hammond,Female,04318 Gregory Fields,239,Savings Account,60 +,Highschool and below,Contract,4627,Unstable,8,2333,Rented,0.0
592,Dennis Ortiz,Female,1633 Julia Village Apt. 772,223,Savings Account,36 - 59,Highschool and below,Contract,24001,Unstable,7,2789,Owned,1.0
593,Guy Coleman,Male,39890 Smith Mountain,145,Savings Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,3,179487,Rented,0.0
594,Dr. Amanda Davis,Female,732 Jason Walks,222,Current Account,18 - 35,Tertiary and above,Permanent,4627,Stable,4,2333,Owned,1.0
595,Brandon Gay,Female,4285 Susan Summit,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,4,179487,Owned,1.0
596,Joseph Shelton,Female,0788 Rebecca Lodge,145,Current Account,36 - 59,Tertiary and above,Contract,886,Stable,10,2333,Rented,1.0
597,Bonnie Sanchez,Female,4898 Michael Motorway,239,Current Account,36 - 59,Tertiary and above,Permanent,886,Unstable,2,2333,Rented,0.0
598,Ethan Williams,Male,355 Flores Causeway,222,Current Account,18 - 35,Highschool and below,Permanent,24001,Stable,2,179487,Rented,0.0
599,Peter Jackson,Female,315 April Mountains Suite 293,28,Current Account,36 - 59,Tertiary and above,Student,24001,Stable,0,2789,Rented,0.0
600,Ryan Gaines,Male,5715 Diaz Stream,223,Savings Account,60 +,Tertiary and above,Contract,24001,Unstable,7,2789,Rented,1.0
601,Joseph Henry,Male,95461 Mccormick Forest,156,Savings Account,36 - 59,Highschool and below,Student,24001,Stable,8,2789,Rented,1.0
602,Marcus Valdez,Male,4505 Martin Flat Suite 377,239,Current Account,18 - 35,Tertiary and above,Student,886,Stable,10,2789,Owned,2.0
603,Jeffrey Mcdonald,Female,50084 Ronald Ramp Suite 380,222,Savings Account,60 +,Tertiary and above,Contract,24001,Unstable,9,2789,Rented,1.0
604,Andrea Ruiz,Male,807 Martin Fall,193,Current Account,36 - 59,Tertiary and above,Contract,4627,Stable,1,2333,Rented,0.0
605,Reginald Adkins,Male,273 Miller Village,223,Current Account,36 - 59,Tertiary and above,Student,24001,Stable,2,2789,Owned,0.0
606,Matthew Sanchez,Male,14002 Sanchez Mission Suite 642,239,Current Account,18 - 35,Highschool and below,Student,4627,Unstable,10,179487,Rented,1.0
607,Tammy Johnson,Female,0772 Lee Highway,223,Savings Account,18 - 35,Tertiary and above,Permanent,886,Unstable,10,2333,Rented,1.0
608,Lisa Porter,Male,418 Steven Burgs Apt. 110,239,Current Account,18 - 35,Tertiary and above,Student,886,Stable,10,2789,Owned,2.0
609,Michael Johnson,Male,294 Ryan Avenue Suite 190,44,Current Account,18 - 35,Highschool and below,Contract,4627,Stable,9,2789,Owned,2.0
610,Tina Anderson,Female,424 Warren Isle Apt. 812,222,Savings Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,2,2789,Owned,0.0
611,Shelly Baker,Male,8323 Dave Tunnel,156,Savings Account,60 +,Highschool and below,Permanent,4627,Stable,0,179487,Rented,0.0
612,Russell Moreno,Male,00936 Daniel Ramp Apt. 727,28,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,2,179487,Owned,0.0
613,Paul Galloway,Male,4590 Scott Spring Apt. 629,239,Savings Account,60 +,Highschool and below,Contract,24001,Unstable,2,2789,Rented,0.0
614,James Chan,Female,78315 Brent Forges,239,Savings Account,36 - 59,Highschool and below,Contract,4627,Unstable,6,2333,Owned,0.0
615,James Taylor,Female,33887 Ramsey Lock Apt. 268,239,Savings Account,36 - 59,Tertiary and above,Student,4627,Unstable,0,179487,Owned,0.0
616,Roger Black,Male,11027 Wagner Corners Suite 114,145,Savings Account,36 - 59,Tertiary and above,Student,4627,Unstable,4,2789,Owned,0.0
617,Debra Fisher,Female,15304 Brandy Prairie,239,Savings Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,7,2333,Owned,1.0
618,Laura Hubbard,Male,371 Brittany Causeway Apt. 117,44,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,6,2333,Rented,1.0
619,Thomas Bell,Male,049 James Bridge Suite 208,239,Savings Account,36 - 59,Highschool and below,Contract,886,Unstable,4,2789,Owned,0.0
620,Gail Wong,Female,34638 Amanda Land Apt. 643,239,Current Account,60 +,Highschool and below,Permanent,886,Unstable,9,179487,Rented,1.0
621,Sherry Schroeder,Female,7840 Timothy Ridge,239,Savings Account,18 - 35,Highschool and below,Student,4627,Stable,6,179487,Rented,1.0
622,Denise Kramer,Female,541 Erin Street,44,Savings Account,60 +,Tertiary and above,Permanent,24001,Stable,4,2789,Owned,1.0
623,Sabrina Miller,Female,39515 Nichols Valleys Suite 612,145,Savings Account,60 +,Highschool and below,Student,4627,Stable,1,2789,Owned,0.0
624,Caleb Garcia Jr.,Male,2881 Baker Groves,222,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,5,2333,Rented,0.0
625,Zachary Harper,Female,71598 Jessica Rue Suite 932,239,Savings Account,18 - 35,Highschool and below,Student,24001,Stable,3,2333,Rented,0.0
626,Kayla Camacho,Male,923 Greene Lakes,99,Savings Account,60 +,Highschool and below,Student,886,Stable,6,2789,Rented,0.0
627,Denise Ballard,Female,6426 Gabriel Landing,239,Savings Account,60 +,Highschool and below,Permanent,24001,Stable,8,179487,Rented,1.0
628,Adriana Dunn,Male,627 Patrick Avenue,156,Savings Account,36 - 59,Tertiary and above,Contract,4627,Stable,1,2789,Owned,0.0
629,Julia Perez,Female,30280 Robert Meadows Apt. 541,223,Savings Account,60 +,Highschool and below,Permanent,4627,Stable,5,2789,Rented,0.0
630,Patricia Erickson,Female,08324 Barbara Plains,239,Savings Account,18 - 35,Highschool and below,Contract,886,Stable,2,2789,Rented,0.0
631,Lauren Brock,Male,8596 Michelle River Suite 925,28,Current Account,18 - 35,Tertiary and above,Student,24001,Stable,10,2789,Owned,2.0
632,Jack Miller,Female,383 Kevin Plaza,156,Current Account,60 +,Highschool and below,Permanent,4627,Unstable,7,2333,Owned,0.0
633,Ashley Smith,Female,6334 Michael Forges,239,Current Account,36 - 59,Highschool and below,Contract,4627,Unstable,10,2333,Owned,1.0
634,Meghan Curtis,Male,00144 Christopher Pine,99,Savings Account,36 - 59,Tertiary and above,Contract,4627,Stable,0,179487,Rented,0.0
635,Timothy Martinez,Male,500 Lopez Forks Apt. 053,239,Savings Account,18 - 35,Highschool and below,Permanent,24001,Stable,7,179487,Owned,2.0
636,Carlos Henderson,Male,6410 Dunlap Pike,156,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,2,2789,Rented,0.0
637,Daniel Roberts,Female,841 Harris Plaza,239,Savings Account,60 +,Highschool and below,Contract,886,Unstable,2,2333,Owned,0.0
638,Allison Stewart,Female,325 Andrew Lodge,239,Current Account,18 - 35,Highschool and below,Permanent,24001,Unstable,2,179487,Owned,0.0
639,Kyle Lewis,Female,2556 Blackwell Shoal Suite 627,239,Current Account,60 +,Tertiary and above,Permanent,886,Unstable,0,2789,Owned,0.0
640,Dennis Williams,Male,7054 Andrew Greens Apt. 772,44,Current Account,36 - 59,Tertiary and above,Student,886,Unstable,5,179487,Rented,0.0
641,Laura Macdonald,Female,6199 Brendan Shoal Apt. 035,239,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,0,179487,Owned,0.0
642,Taylor Bush,Female,27994 David Locks,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Unstable,4,2789,Rented,0.0
643,Mr. Joshua Bailey,Male,185 Lopez Station Suite 668,99,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,4,2789,Owned,0.0
644,Anna Snow,Male,326 Hannah Island,239,Savings Account,36 - 59,Tertiary and above,Student,886,Stable,5,2789,Owned,0.0
645,Leonard Webb,Male,98039 Miller Glen,239,Savings Account,36 - 59,Tertiary and above,Student,4627,Unstable,7,2789,Rented,0.0
646,Anthony White,Female,43391 Eaton Prairie,239,Savings Account,60 +,Tertiary and above,Student,886,Unstable,1,2333,Rented,0.0
647,Jeff Robertson,Female,97363 Hebert Mount,145,Savings Account,36 - 59,Highschool and below,Student,886,Unstable,10,179487,Rented,1.0
648,Cody Richardson,Male,524 Davis Overpass,239,Current Account,60 +,Tertiary and above,Student,4627,Unstable,6,2333,Rented,0.0
649,Kimberly Owen,Female,66185 Rocha Harbor Suite 512,223,Savings Account,18 - 35,Highschool and below,Permanent,24001,Stable,8,2333,Rented,1.0
650,Danielle Green,Male,5904 Amanda Mission Apt. 535,145,Current Account,60 +,Tertiary and above,Permanent,24001,Stable,5,2789,Owned,1.0
651,Steven Baker,Female,1026 Daniel Stream Apt. 626,28,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,2,179487,Rented,0.0
652,Darrell Jackson,Male,35879 Berg Inlet Apt. 987,223,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,7,2789,Owned,1.0
653,Robert Mathews,Male,4221 Timothy Knolls Apt. 162,156,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,7,179487,Owned,2.0
654,Lisa Scott,Female,601 Hicks Mountains,239,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,7,2333,Rented,1.0
655,William Johnson Jr.,Male,7086 Newman Manor Suite 947,223,Current Account,36 - 59,Highschool and below,Permanent,886,Stable,3,2789,Rented,0.0
656,Javier Shelton,Female,64236 Barry Plains,239,Current Account,18 - 35,Highschool and below,Permanent,4627,Stable,6,2333,Rented,1.0
657,Elizabeth Martinez,Female,018 Morse Shoals Suite 140,145,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Stable,6,179487,Rented,1.0
658,David Brock,Male,92480 Johnson Neck Suite 152,239,Savings Account,60 +,Highschool and below,Contract,4627,Unstable,9,179487,Rented,1.0
659,Robert Lewis,Male,3537 Dawson Road,239,Current Account,60 +,Highschool and below,Student,4627,Stable,9,2333,Rented,0.0
660,Matthew Rose,Male,9154 Richard Rest,239,Savings Account,60 +,Tertiary and above,Contract,24001,Stable,4,2789,Rented,0.0
661,Amber Weiss,Female,39538 Megan Forks,239,Savings Account,18 - 35,Highschool and below,Permanent,4627,Stable,9,2333,Rented,1.0
662,Robert Jackson,Female,730 Melissa Station Apt. 333,193,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,3,2333,Owned,0.0
663,Charles Foster,Female,97948 Amy Crossing Suite 105,239,Savings Account,18 - 35,Highschool and below,Student,4627,Unstable,1,2789,Owned,0.0
664,Debra Christian,Female,75944 Robert Coves,222,Savings Account,60 +,Highschool and below,Student,886,Unstable,10,2333,Owned,0.0
665,Aaron Stevens,Female,074 Kathy Streets,145,Savings Account,18 - 35,Tertiary and above,Contract,886,Unstable,4,179487,Rented,0.0
666,Haley Mccall,Male,41758 Young Mall Apt. 848,223,Current Account,60 +,Highschool and below,Permanent,886,Stable,7,179487,Owned,1.0
667,Michael Wheeler,Female,955 Jackson Tunnel Apt. 561,193,Savings Account,60 +,Tertiary and above,Permanent,886,Stable,0,2333,Rented,0.0
668,Rebecca Schmidt,Male,02003 Alexander Mall,239,Current Account,18 - 35,Tertiary and above,Student,24001,Stable,10,2333,Rented,2.0
669,Jerome Alvarez,Male,527 Smith Squares,44,Current Account,18 - 35,Highschool and below,Contract,24001,Stable,7,2789,Rented,1.0
670,Amy Clark,Male,8337 Ryan Views Suite 639,239,Current Account,18 - 35,Tertiary and above,Student,24001,Unstable,6,2789,Rented,1.0
671,Alexandra Bryant,Male,4049 Jamie Underpass Apt. 275,44,Savings Account,36 - 59,Tertiary and above,Student,4627,Unstable,3,2333,Owned,0.0
672,Richard Chambers,Female,721 Powell Row Apt. 869,44,Savings Account,18 - 35,Tertiary and above,Student,886,Unstable,5,179487,Rented,0.0
673,Christian Williams,Male,6832 Sarah Way,239,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,5,2789,Owned,1.0
674,Pamela Scott,Female,809 Wood Mountains Apt. 263,239,Current Account,18 - 35,Highschool and below,Student,4627,Unstable,7,179487,Rented,1.0
675,Stephen Henderson,Male,23648 Hoffman Roads,99,Savings Account,36 - 59,Highschool and below,Contract,886,Unstable,7,2789,Owned,0.0
676,Katherine Navarro,Male,2358 Deborah Square Apt. 679,239,Current Account,36 - 59,Tertiary and above,Student,886,Stable,2,2333,Owned,0.0
677,Lynn Thompson,Female,5408 Matthew Cliffs,44,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,6,2789,Rented,0.0
678,Kristine Young,Female,0947 Hernandez Gardens,239,Current Account,60 +,Tertiary and above,Contract,4627,Unstable,6,2789,Owned,0.0
679,Megan Smith,Female,9040 Jared Point,222,Current Account,60 +,Highschool and below,Student,24001,Stable,2,2333,Rented,0.0
680,Cassandra Dunlap,Female,9220 Jessica Viaduct,239,Current Account,36 - 59,Highschool and below,Contract,24001,Stable,9,2333,Owned,1.0
681,Emma Valdez,Female,541 Chambers Lock,222,Savings Account,18 - 35,Highschool and below,Permanent,24001,Stable,5,2789,Owned,1.0
682,Mrs. Kelly Johnson,Male,9176 Patricia Lodge,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Unstable,10,2789,Rented,1.0
683,Nancy Jenkins,Male,6562 Waters Ferry,239,Savings Account,36 - 59,Highschool and below,Permanent,24001,Unstable,7,2789,Owned,1.0
684,Robert Pratt MD,Male,342 Jones Well,156,Savings Account,60 +,Tertiary and above,Student,4627,Unstable,10,2789,Rented,1.0
685,Luke Hart,Male,8699 Johnson Village Apt. 062,223,Current Account,18 - 35,Tertiary and above,Contract,4627,Unstable,3,179487,Rented,0.0
686,Nathan Powell,Female,39407 Kevin Fields,44,Current Account,36 - 59,Highschool and below,Permanent,4627,Unstable,3,2789,Owned,0.0
687,Terri Martinez,Male,1971 Morales Dam Apt. 030,239,Savings Account,36 - 59,Tertiary and above,Contract,886,Stable,5,2789,Rented,0.0
688,Russell Huynh,Female,63875 Ian Fork Apt. 012,239,Current Account,60 +,Tertiary and above,Student,4627,Stable,4,2333,Owned,0.0
689,Hunter Davis,Male,0212 Susan Parkways Suite 795,99,Savings Account,18 - 35,Tertiary and above,Student,886,Stable,3,179487,Rented,0.0
690,Sue Bailey,Male,4227 Joshua Groves,239,Savings Account,18 - 35,Tertiary and above,Student,886,Unstable,2,2333,Owned,0.0
691,Kenneth Reyes,Male,12003 Velasquez Shoals Suite 488,99,Current Account,36 - 59,Highschool and below,Contract,4627,Unstable,3,2789,Owned,0.0
692,Jennifer Weaver,Male,03759 Tina Dale Apt. 969,222,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,5,2333,Owned,0.0
693,Lori Jones,Female,00270 Deborah Curve Apt. 572,222,Current Account,36 - 59,Highschool and below,Student,4627,Stable,6,2333,Rented,0.0
694,Gail Bryant,Female,75419 Paige Valley Suite 001,239,Savings Account,36 - 59,Tertiary and above,Student,886,Unstable,10,2333,Owned,1.0
695,Ruth Guerrero,Female,36018 Julie Overpass Suite 756,222,Current Account,36 - 59,Highschool and below,Contract,24001,Unstable,10,179487,Owned,2.0
696,Mrs. Kristy Myers,Male,411 Michael Rapids,222,Current Account,60 +,Highschool and below,Student,24001,Unstable,9,2333,Owned,1.0
697,Crystal Jones,Female,5727 Walker Lane,156,Savings Account,36 - 59,Tertiary and above,Student,24001,Unstable,0,2789,Owned,0.0
698,Chad Ramirez,Male,3385 Robert Wall Suite 403,222,Current Account,18 - 35,Highschool and below,Student,4627,Stable,0,179487,Owned,0.0
699,Benjamin Carter,Female,41063 Price Ways,193,Current Account,60 +,Highschool and below,Permanent,886,Unstable,4,2789,Owned,0.0
700,Elijah Liu,Female,95289 Lawson Burg Suite 314,239,Savings Account,60 +,Highschool and below,Student,886,Stable,4,2333,Rented,0.0
701,Amy Allen,Female,421 Turner Ford Suite 566,239,Current Account,36 - 59,Tertiary and above,Contract,4627,Unstable,5,2789,Rented,0.0
702,Theresa Nelson,Male,8446 Lynch Center,239,Current Account,18 - 35,Highschool and below,Permanent,24001,Stable,9,2789,Owned,2.0
703,Bryan Johnson,Male,64435 Christopher Gardens,193,Current Account,60 +,Highschool and below,Contract,886,Unstable,10,2333,Owned,1.0
704,Tiffany Perkins,Female,90516 Mcneil Plaza,145,Savings Account,60 +,Tertiary and above,Contract,886,Stable,7,2333,Owned,0.0
705,Lee Mason,Male,865 Jennifer Center,193,Savings Account,36 - 59,Highschool and below,Permanent,886,Stable,5,179487,Owned,1.0
706,John Lee,Female,4738 Cynthia Mountains,145,Current Account,60 +,Tertiary and above,Contract,886,Unstable,7,2789,Owned,0.0
707,Gerald Wall,Male,744 Vanessa Garden,222,Savings Account,36 - 59,Tertiary and above,Contract,24001,Stable,4,2333,Owned,0.0
708,Tina Butler,Female,5086 Melton Station,239,Savings Account,60 +,Highschool and below,Permanent,886,Unstable,9,179487,Rented,1.0
709,Christopher Garrett,Female,479 Kenneth Prairie Suite 424,239,Savings Account,60 +,Tertiary and above,Permanent,4627,Unstable,2,2789,Rented,0.0
710,Juan Solomon,Female,78959 Wade Harbors Apt. 847,239,Savings Account,18 - 35,Highschool and below,Contract,886,Unstable,5,2333,Rented,0.0
711,Nicholas Brown,Male,15540 Pamela Valleys Apt. 877,239,Savings Account,18 - 35,Tertiary and above,Permanent,886,Unstable,3,179487,Rented,0.0
712,Xavier Jones,Female,461 Weber Locks,239,Savings Account,60 +,Highschool and below,Contract,886,Stable,7,2333,Rented,0.0
713,Ruth Schultz,Male,515 Tran Divide,145,Current Account,36 - 59,Highschool and below,Contract,4627,Stable,0,2333,Owned,0.0
714,Kimberly James,Male,6895 Webster Mall Apt. 704,239,Current Account,60 +,Highschool and below,Permanent,4627,Stable,10,2333,Rented,1.0
715,Scott Robinson,Female,6754 Manning Extension Apt. 137,145,Savings Account,18 - 35,Highschool and below,Contract,24001,Unstable,0,2333,Rented,0.0
716,Corey Paul,Male,084 Green Terrace,156,Savings Account,36 - 59,Highschool and below,Contract,24001,Unstable,7,179487,Owned,1.0
717,Ruth Spears,Female,45262 Juan Hollow Suite 806,44,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,3,2789,Rented,0.0
718,Timothy Martin,Female,1194 Stevens Skyway,156,Current Account,36 - 59,Highschool and below,Student,4627,Stable,0,2789,Rented,0.0
719,Antonio King,Male,9207 Eric View Apt. 011,28,Current Account,36 - 59,Tertiary and above,Contract,24001,Unstable,9,179487,Owned,2.0
720,Christopher Ruiz,Female,44003 Rebecca Via,145,Current Account,60 +,Tertiary and above,Contract,24001,Stable,0,2789,Owned,0.0
721,Curtis Murphy,Female,613 Logan Street Apt. 652,44,Current Account,36 - 59,Tertiary and above,Student,4627,Unstable,1,2333,Rented,0.0
722,Lee Brown,Female,874 Sharp Passage,239,Current Account,60 +,Tertiary and above,Contract,24001,Unstable,10,2789,Rented,1.0
723,Jessica Barker,Male,66719 Taylor Camp,156,Savings Account,18 - 35,Highschool and below,Permanent,4627,Stable,7,179487,Owned,2.0
724,Erica Washington,Male,252 Porter Route,222,Savings Account,36 - 59,Highschool and below,Contract,4627,Stable,10,179487,Rented,2.0
725,John Jennings,Female,9117 Moore Mill Suite 162,193,Current Account,36 - 59,Tertiary and above,Student,24001,Stable,6,179487,Owned,1.0
726,David Shields,Female,32996 Robert Divide,223,Current Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,3,2333,Rented,0.0
727,Leah Elliott,Male,264 Joseph Crest,239,Savings Account,60 +,Tertiary and above,Student,886,Unstable,6,179487,Owned,0.0
728,Daniel Fox MD,Female,1582 Kathy Roads Apt. 785,239,Savings Account,60 +,Tertiary and above,Contract,886,Stable,10,2789,Rented,1.0
729,Maria Fernandez,Female,5989 Sophia Points,239,Savings Account,60 +,Highschool and below,Permanent,886,Unstable,10,179487,Owned,1.0
730,Michele Grant,Female,74438 Melissa Isle Apt. 280,239,Savings Account,36 - 59,Highschool and below,Contract,886,Unstable,4,2789,Rented,0.0
731,Karen Anderson,Male,5449 Hicks Fields Suite 621,28,Current Account,18 - 35,Tertiary and above,Student,4627,Stable,3,2789,Owned,0.0
732,Bob Miller,Female,4244 Kim Unions Apt. 534,239,Current Account,60 +,Highschool and below,Permanent,886,Stable,10,179487,Owned,2.0
733,Dillon Harris,Female,0743 Henry Mall Suite 253,239,Current Account,18 - 35,Highschool and below,Permanent,886,Unstable,9,179487,Owned,2.0
734,Pamela May,Male,13847 Martin Forest Suite 619,239,Savings Account,18 - 35,Highschool and below,Student,886,Unstable,10,2333,Rented,1.0
735,Christopher Lane,Male,99850 Nicole Lane,239,Savings Account,36 - 59,Highschool and below,Permanent,24001,Unstable,7,2333,Rented,1.0
736,John Espinoza,Male,1325 Shawn Row Suite 640,156,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,1,179487,Owned,0.0
737,Jacqueline Hanna,Female,1238 Teresa Glens Suite 441,239,Savings Account,18 - 35,Highschool and below,Permanent,4627,Stable,9,2789,Rented,2.0
738,Tyler Moore,Male,38032 Smith Plaza,156,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,2,2333,Owned,0.0
739,Haley Sexton,Female,4608 Woods Terrace Suite 037,193,Savings Account,60 +,Tertiary and above,Permanent,24001,Stable,4,2333,Owned,0.0
740,Kim Stewart,Female,8711 Williams Route,239,Savings Account,36 - 59,Tertiary and above,Student,24001,Stable,9,2333,Rented,1.0
741,Marissa Mccarty,Female,687 Jacob Square,222,Current Account,36 - 59,Tertiary and above,Student,24001,Unstable,10,179487,Owned,2.0
742,Jon Fuentes,Female,4301 Julie Club Apt. 422,44,Current Account,60 +,Highschool and below,Contract,24001,Unstable,9,179487,Rented,1.0
743,Cynthia Gibbs,Female,708 Barrera Throughway Suite 792,99,Current Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,5,2333,Owned,1.0
744,Amanda Guerrero,Male,19309 Ray Forks,239,Savings Account,36 - 59,Highschool and below,Permanent,886,Unstable,5,2333,Rented,0.0
745,Daniel Rocha,Male,859 Ashley Loop,156,Savings Account,18 - 35,Tertiary and above,Permanent,886,Stable,1,179487,Owned,0.0
746,Jessica Smith,Male,1009 Heath Tunnel,239,Current Account,18 - 35,Highschool and below,Contract,24001,Unstable,3,179487,Owned,0.0
747,Kevin Forbes,Male,703 Jennings Shoal Suite 903,239,Savings Account,60 +,Tertiary and above,Permanent,886,Unstable,0,2789,Rented,0.0
748,Madeline Williams,Female,51240 Williams Extension,239,Current Account,36 - 59,Highschool and below,Student,4627,Unstable,1,2333,Owned,0.0
749,Brian Williams,Female,7391 Mccormick Bridge Apt. 598,239,Current Account,36 - 59,Tertiary and above,Permanent,24001,Unstable,2,179487,Owned,0.0
750,Taylor Tran,Female,4848 Hays Fall,239,Savings Account,18 - 35,Highschool and below,Student,24001,Unstable,3,2789,Owned,0.0
751,Alejandro Jenkins,Male,32785 Elliott Forest Suite 795,239,Current Account,36 - 59,Highschool and below,Contract,4627,Stable,7,2789,Rented,1.0
752,Stephanie Green,Female,87482 Rick Lane,239,Savings Account,36 - 59,Tertiary and above,Student,886,Stable,6,2789,Rented,0.0
753,Douglas Perez,Female,98086 Reid Well Apt. 312,239,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,8,179487,Rented,1.0
754,Mark Smith,Male,8744 Kara Ports Apt. 538,99,Current Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,2,2789,Rented,0.0
755,Michael Wiggins Jr.,Male,8782 Bowman Shores,99,Current Account,36 - 59,Tertiary and above,Permanent,4627,Unstable,0,2333,Rented,0.0
756,Evelyn Ryan,Female,422 Baker Ports,156,Savings Account,18 - 35,Highschool and below,Student,24001,Stable,4,179487,Rented,0.0
757,Crystal Estrada,Female,18987 Beth Cape Suite 340,239,Savings Account,18 - 35,Highschool and below,Contract,4627,Unstable,6,2333,Rented,0.0
758,Hannah Hahn,Male,8821 Nathan Street Suite 975,239,Savings Account,18 - 35,Highschool and below,Student,886,Unstable,7,2789,Rented,0.0
759,Garrett Buchanan,Male,682 Smith Gateway Suite 912,99,Current Account,36 - 59,Highschool and below,Contract,4627,Unstable,8,2789,Rented,1.0
760,Christina Clarke,Female,734 James Cove Apt. 967,99,Savings Account,60 +,Tertiary and above,Permanent,886,Stable,9,2789,Rented,1.0
761,Evan Nichols,Female,57384 Johnson Knoll,239,Current Account,60 +,Highschool and below,Contract,886,Unstable,2,179487,Owned,0.0
762,James Aguirre,Female,617 Thomas Fork Suite 337,239,Current Account,18 - 35,Tertiary and above,Permanent,886,Unstable,10,2789,Rented,2.0
763,Stephanie Lewis,Female,57691 Candice Turnpike Apt. 235,28,Current Account,60 +,Tertiary and above,Permanent,4627,Unstable,4,2333,Rented,0.0
764,Gregory Perry,Female,6247 Jason Fords Apt. 137,239,Current Account,60 +,Tertiary and above,Student,24001,Unstable,10,2789,Rented,1.0
765,Joe Martin,Male,4606 Calderon Park,223,Savings Account,60 +,Tertiary and above,Student,4627,Unstable,5,179487,Owned,0.0
766,Nicole Richards,Female,60376 Ryan Fields,239,Savings Account,18 - 35,Tertiary and above,Permanent,24001,Unstable,2,179487,Owned,1.0
767,Mary Robinson,Female,41360 Anderson Harbor,239,Current Account,60 +,Highschool and below,Permanent,886,Unstable,8,2789,Rented,0.0
768,Brandon Ray,Male,361 Cobb Points Apt. 547,223,Current Account,60 +,Tertiary and above,Student,4627,Stable,10,2333,Rented,1.0
769,Summer Simon,Female,45498 Pamela Trail Apt. 114,239,Savings Account,60 +,Highschool and below,Contract,24001,Unstable,1,179487,Rented,0.0
770,Lisa Mcmahon,Male,4060 Dawn Course Apt. 298,239,Savings Account,18 - 35,Highschool and below,Student,24001,Unstable,2,179487,Owned,0.0
771,Luke Thompson,Male,848 Stephanie Center,223,Savings Account,60 +,Tertiary and above,Contract,4627,Stable,5,2333,Rented,0.0
772,Jennifer Wright,Male,8676 Mcpherson Corner,28,Current Account,60 +,Tertiary and above,Permanent,886,Stable,1,2333,Rented,0.0
773,Nicole Porter,Male,274 Hayes Road Apt. 850,99,Savings Account,36 - 59,Highschool and below,Student,24001,Stable,9,2789,Rented,1.0
774,Tyler Hernandez,Female,045 Natalie Trail Apt. 832,239,Savings Account,18 - 35,Tertiary and above,Contract,4627,Stable,9,179487,Rented,2.0
775,Dr. Dana Rodgers MD,Female,8817 Carolyn Cliff Apt. 934,239,Current Account,60 +,Highschool and below,Permanent,24001,Unstable,2,2789,Owned,0.0
776,Charles Cole,Male,1599 Jose Plaza,222,Savings Account,18 - 35,Tertiary and above,Permanent,4627,Unstable,3,2789,Rented,0.0
777,Carla Herrera,Male,6013 Horton Wells Apt. 242,239,Current Account,36 - 59,Highschool and below,Contract,886,Unstable,8,2333,Rented,0.0
778,Brent Logan,Female,638 William Mount Suite 333,239,Current Account,60 +,Tertiary and above,Permanent,24001,Stable,9,2333,Rented,1.0
