Customer_ID,Name,Gender,Address,Nationality,Account_Type,Age,Education,Employment,Salary,Employer_Stability,Customer_Loyalty,Balance,Residential_Status
876,William Odonnell,0,4499 Manning Crossroad Suite 331,156,1,2,1,0,245,0,0,476384,1
877,Nancy Rowe,1,55052 Christina Alley,239,1,1,0,2,245,1,0,476384,1
878,Brett Garcia,1,7855 Robert Harbors,145,1,1,0,2,7623,0,1,2368,1
879,Emily Parrish,0,744 Jones Viaduct Apt. 490,193,1,0,1,0,60437,0,0,9046,0
880,Christopher Andrade,1,6351 Smith Pass Apt. 983,222,1,0,1,1,7623,0,0,476384,0
881,Debra Gordon,0,3966 Wiley Gateway,222,1,2,0,0,245,0,1,2368,0
882,David Reyes,1,9735 Samuel Harbors Apt. 460,239,1,2,0,2,245,0,1,9046,0
883,Lisa Kennedy,0,239 Ramirez Park,99,1,0,0,1,60437,1,1,9046,0
884,Shannon Watson,1,967 Charles Spurs,239,1,2,1,2,60437,0,1,9046,0
885,Tina Richardson,1,5321 Hailey Inlet,145,1,1,1,2,7623,0,0,476384,0
886,Joseph Thompson,0,44352 Barbara Ridges,156,1,1,0,0,60437,1,1,9046,0
887,Maria Ellis,1,94783 Williams Knoll Apt. 077,239,1,1,0,0,245,0,1,476384,1
888,Stephen Morrison,1,236 Kelly Port Apt. 716,145,1,2,1,1,7623,1,0,476384,0
889,Matthew Mccann,1,80041 Webster Mews,239,1,1,1,2,245,1,0,9046,1
890,Kristen Green,1,017 Adams Course,239,1,0,1,1,245,0,0,476384,0
891,Kyle Frank,1,5503 Paul Trail,239,1,2,1,0,245,0,0,476384,0
892,Warren Sims,1,4931 Carolyn Island Apt. 260,223,1,0,0,2,245,0,0,9046,1
893,John Mendoza,0,02820 Crystal Knolls,239,1,1,1,2,60437,0,0,9046,0
894,Kellie Gonzalez,0,8582 Gordon Crest,239,1,1,1,1,7623,1,1,2368,0
895,Christopher Krueger,1,2211 Ashley Cliff Apt. 995,44,1,0,0,1,60437,1,1,476384,1
896,David Jenkins,0,52464 Barrett Lane Apt. 373,239,1,1,0,0,245,0,1,9046,1
897,Michael Mills,0,2233 Adams Trail,239,1,2,1,2,7623,0,1,2368,1
898,Ronald Gibbs,0,615 Aaron Village,239,1,0,1,2,245,0,1,476384,0
899,Julie Vance,0,6548 Kristin Divide,28,1,1,1,2,245,1,1,2368,0
900,Thomas Ball,1,2483 Jones Stream Apt. 097,44,1,2,1,0,245,0,1,2368,1
901,Juan Zimmerman DDS,1,889 Price Ridge Suite 221,156,1,0,0,0,7623,1,0,2368,0
902,Kayla Moore,0,8918 Vernon Rest Apt. 757,193,1,2,0,1,60437,1,1,476384,1
903,Clifford Terrell,0,4716 Aaron Ferry,239,1,2,1,1,245,1,1,9046,0
904,Crystal Stein,1,567 Jackson Garden,145,1,1,1,2,7623,0,0,476384,0
905,Thomas Griffith,1,1685 Jeanette Square Suite 822,28,1,0,0,1,60437,1,0,9046,0
906,Evelyn Burke,0,16337 Justin Rue,223,1,1,0,2,60437,1,1,9046,0
907,Richard Cline,0,7078 Mcdowell Circle,156,1,0,1,0,7623,0,1,476384,1
908,Suzanne Phillips,1,9635 Avila Rapid Apt. 336,239,1,2,0,0,245,1,1,476384,0
909,Melissa Knight,0,9355 Brian Manor Suite 207,156,1,2,1,0,7623,1,1,476384,1
910,Christopher Trujillo,0,19790 Murphy Mount Suite 096,239,1,2,0,0,7623,1,1,476384,0
911,Frank Greene,1,74787 Taylor Grove Apt. 037,239,1,1,1,2,60437,1,0,2368,1
912,Amanda Schmidt,1,610 Teresa Lakes Apt. 773,239,1,0,1,2,7623,0,0,9046,1
913,Theresa Davis,1,629 Kayla Branch Suite 018,239,1,1,1,1,7623,1,1,476384,0
914,Matthew Lee,0,909 Erin Locks,99,1,0,0,1,245,0,0,2368,0
915,Raymond Nguyen,1,65878 Billy Stravenue Suite 510,223,1,1,0,1,7623,0,1,476384,0
916,Daniel Perez,1,496 Mark Inlet Suite 657,28,1,2,0,1,7623,0,1,476384,0
917,Austin Keith,0,157 John Roads Suite 889,239,1,0,1,2,60437,1,1,2368,1
918,Christina Thomas,0,2643 Harris Court Suite 954,99,1,0,1,2,7623,0,1,476384,1
919,Anna Johnson,0,4544 Erin Forges,239,1,0,1,0,60437,1,1,9046,1
920,Dakota Zavala,0,2706 Osborn Courts,193,1,1,0,1,60437,1,0,476384,1
921,Robert Wise,0,685 Rubio Rapid,156,1,2,0,2,60437,0,0,476384,1
922,David Burns,1,10903 Davis Ridges,239,1,1,0,0,245,0,0,2368,1
923,Brittany Dunlap,0,10501 Tamara Overpass Suite 224,239,1,2,1,1,245,0,0,476384,0
924,Mike Harris,0,444 Brandon Locks,239,1,0,1,0,7623,1,1,9046,1
925,Sonia Jackson,1,22954 Sarah Crossroad Apt. 812,239,1,0,1,1,245,1,0,2368,1
926,Mr. Rodney Baker DDS,0,564 Curtis Park,222,1,1,1,0,7623,1,1,2368,1
927,Michael Mayer,1,3303 Cochran Crest,239,1,2,1,1,60437,1,1,476384,1
928,Rebecca Mitchell DVM,0,3927 Hays Skyway,28,1,2,0,0,7623,1,0,476384,1
929,Kristen Baldwin,0,4347 Brown Inlet,239,1,2,1,0,245,1,0,476384,0
930,Todd Padilla,1,1257 Avila Walk,222,1,0,1,1,60437,0,1,476384,1
931,Edward Joseph,0,91708 Haas Wall,145,1,1,0,1,7623,0,1,476384,1
932,Zachary Rogers,0,1515 Christopher Port,28,1,0,0,1,245,1,1,2368,0
933,Victoria Carroll,0,76727 Knight Brooks,239,1,2,1,2,7623,0,1,476384,1
934,Maria Strong,1,927 Stephanie Ford Suite 396,223,1,2,0,2,7623,1,0,476384,0
935,Anthony Swanson,1,80389 Miller Mountain Apt. 923,193,1,0,1,2,7623,0,1,476384,1
936,Brandy Anderson,0,006 Griffith Loop,193,1,2,0,0,245,1,1,2368,1
937,James Smith,0,796 Kirk Fords,239,1,2,0,0,60437,1,0,2368,0
938,Steven Shah,1,97042 Torres Cape,223,1,2,1,0,7623,0,1,9046,1
939,Larry Carrillo,0,552 White Squares,193,1,0,0,1,60437,0,0,2368,0
940,Christy Lee,1,8617 Murphy Inlet Apt. 535,145,1,1,0,1,60437,0,0,9046,1
941,Joseph Perez,0,368 Lee Harbors,239,1,2,1,2,60437,0,1,2368,0
942,Thomas Stokes,1,0573 Wells Greens,193,1,2,1,2,7623,1,1,9046,0
943,Deanna West,1,113 Nunez Squares Suite 348,156,1,1,1,1,7623,0,0,9046,1
944,Jacob Morris,1,55304 Andrew Port,239,1,1,1,1,7623,1,1,9046,0
945,Lynn Johnson,1,5051 Walters Cape,156,1,2,0,0,245,1,1,2368,0
946,Kim Lee,1,109 Harrison Neck Apt. 920,239,1,1,1,1,7623,0,1,2368,1
947,Amy Dominguez,1,300 Michelle Manors,239,1,0,0,0,7623,1,1,476384,0
948,Eric Robinson,0,74396 Joshua Squares Apt. 117,239,1,1,0,0,245,0,0,9046,0
949,Jennifer Sanders,1,198 Philip Terrace Suite 972,239,1,1,1,0,245,1,1,476384,1
950,Patrick Chapman,1,8546 Meghan Road,223,1,2,0,2,245,0,1,476384,1
951,David Miller,1,165 Christina Park,222,1,0,0,0,60437,0,1,476384,1
952,Elizabeth Jackson,1,68131 Elizabeth Turnpike,145,1,0,1,0,60437,0,0,9046,1
953,Jerry Preston,0,4351 Chad Prairie Suite 973,239,1,0,1,2,7623,1,0,9046,1
954,Ashley Rogers,0,3535 William Port Apt. 023,239,1,2,1,1,7623,1,1,2368,1
955,Virginia Fox,0,7045 Sandra Hill Apt. 823,28,1,0,1,0,245,0,1,2368,0
956,Melissa Morton,1,47515 Villarreal Courts Suite 689,193,1,2,0,0,60437,0,0,476384,1
957,Sarah Flores,0,60959 Amanda Locks,156,1,0,1,0,245,0,0,476384,0
958,David Allen,1,97490 Susan Pines,239,1,2,1,0,7623,0,1,2368,0
959,Jesse Anderson,1,97676 Nicole Causeway,223,1,2,0,1,7623,1,1,2368,1
960,Rachel Miller,1,6363 Wilson Ridge,156,1,2,0,0,7623,0,0,2368,1
961,Tammy Heath,0,37694 Smith Ridges,222,1,1,1,0,60437,1,0,476384,1
962,Joseph Houston,1,354 Brent Canyon,99,1,1,1,0,245,1,1,9046,1
963,James Anderson,1,007 Emily Meadow,239,1,1,0,1,60437,1,0,9046,1
964,Ryan Smith,0,225 Baker Crest,99,1,2,1,2,60437,0,0,9046,1
965,Alex Johnson,0,0786 Rivera Viaduct,239,1,0,1,1,7623,1,1,2368,0
966,Jennifer Lawrence,0,17768 Hurley Summit,156,1,2,0,0,7623,0,1,9046,1
967,Amanda Marshall,1,1881 Debra Station,239,1,2,0,2,7623,1,1,2368,1
968,Megan Hammond,0,6800 Morgan Glen,239,1,2,1,1,245,1,0,2368,0
969,Stephanie Merritt,1,0739 Jesse Via,239,1,0,0,0,7623,1,0,2368,1
970,Jose Evans,1,0062 Shawn Pines,44,1,1,1,2,245,1,1,476384,1
971,Ronald Mclaughlin,0,13008 Logan Manor Apt. 919,193,1,2,1,0,60437,0,1,476384,0
972,Jacob Jackson,1,96307 Arthur Causeway Apt. 506,239,1,1,1,1,7623,1,1,9046,1
973,Terri Price,1,67902 Hannah Lock Suite 108,156,1,1,1,2,245,0,0,476384,1
974,Laura Thompson,0,2577 Patricia Park Suite 486,223,1,2,0,1,7623,0,0,476384,0
975,Brian Clark,1,195 Kimberly Pass,239,1,0,1,1,7623,0,1,9046,0
976,Angela Webb MD,1,043 Curtis Knoll Suite 896,28,1,2,0,1,245,0,1,476384,1
977,Janet Ball,1,446 Michael Lake,223,1,0,1,2,7623,0,0,2368,0
978,Corey Walker,0,1959 Susan Center,28,1,0,1,1,245,1,1,476384,1
979,Dale Rodgers,1,752 Jessica Crescent,239,1,1,1,2,245,1,0,2368,1
980,Ricardo Schultz,0,9121 Hardin Road,28,1,0,1,0,245,0,1,476384,1
981,Brenda Spears,0,6891 Joseph Streets,44,1,2,0,0,60437,0,1,9046,1
982,Cindy Kim,1,71409 Campbell Ferry Suite 286,239,1,0,0,2,7623,1,0,9046,1
983,Jacob Cox,1,066 Howell Drives Apt. 752,239,1,2,1,2,245,1,1,476384,0
984,Kathryn Adams,0,23171 Sharon Neck,44,1,1,0,1,60437,0,0,9046,0
985,Kurt Barton,1,6710 Mcdonald Brook,239,1,2,0,0,7623,1,0,9046,0
986,William Dougherty,1,26872 Micheal Wells,223,1,1,1,0,7623,1,0,2368,0
987,David Caldwell,0,41233 Kevin Cove,28,1,2,1,2,245,1,0,2368,1
988,Vickie Anderson,0,49406 Brian Inlet Apt. 339,222,1,1,1,2,7623,1,0,476384,0
989,Jacob Huang,1,615 Jeff Grove,99,1,1,0,0,7623,0,0,476384,0
990,Kaitlin Burke,0,43616 Austin Views Suite 991,99,1,2,1,0,7623,0,0,476384,1
991,Tiffany Jenkins,0,88796 Merritt Place,239,1,0,0,1,245,1,1,2368,1
992,Timothy Patterson,1,7924 Sharp Green,145,1,2,0,2,245,1,0,476384,1
993,Sheila Gordon,1,040 Williams Bypass Apt. 185,239,1,1,1,0,7623,1,1,476384,0
994,Samantha Gibson,1,1012 Miller Port Apt. 559,28,1,1,0,0,60437,0,1,2368,1
995,Deborah Hawkins,1,2635 Ramos Divide Suite 093,156,1,2,1,2,7623,1,0,476384,1
996,Tammy Kidd,1,2616 Galvan Brooks,223,1,2,1,0,245,1,1,9046,0
997,Amanda Torres,1,97495 Arthur Street Apt. 935,193,1,1,0,2,7623,0,1,2368,1
998,Sara Todd,0,929 Collier Plains,239,1,0,0,1,60437,0,0,2368,1
999,Amy Baker,0,56978 Pham Fords,223,1,2,0,0,7623,0,0,2368,0
